Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	positive regulation of defense response (GO:0031349)	2/74	0.16003785801082673	0.8915646172808394	0	0	2.800728189329225	5.131899955661621	SERPINE1;SNCA
GO_Biological_Process_2018	mitotic nuclear division (GO:0140014)	2/74	0.16003785801082673	0.8905923548846769	0	0	2.800728189329225	5.131899955661621	UBE2C;BIRC5
GO_Biological_Process_2018	porphyrin-containing compound biosynthetic process (GO:0006779)	1/18	0.1602219575794502	0.8906455877210615	0	0	5.7570523891767404	10.542286644778878	TSPO
GO_Biological_Process_2018	organelle fusion (GO:0048284)	1/18	0.1602219575794502	0.8896764412708753	0	0	5.7570523891767404	10.542286644778878	CHCHD6
GO_Biological_Process_2018	mitotic recombination (GO:0006312)	1/18	0.1602219575794502	0.8887094016607983	0	0	5.7570523891767404	10.542286644778878	ERCC1
GO_Biological_Process_2018	protein localization to centrosome (GO:0071539)	1/18	0.1602219575794502	0.8877444620281589	0	0	5.7570523891767404	10.542286644778878	SNX10
GO_Biological_Process_2018	regulation of spindle organization (GO:0090224)	1/18	0.1602219575794502	0.8867816155400591	0	0	5.7570523891767404	10.542286644778878	TACC3
GO_Biological_Process_2018	posttranscriptional gene silencing by RNA (GO:0035194)	1/18	0.1602219575794502	0.8858208553932118	0	0	5.7570523891767404	10.542286644778878	EIF6
GO_Biological_Process_2018	negative regulation of osteoclast differentiation (GO:0045671)	1/18	0.1602219575794502	0.8848621748137818	0	0	5.7570523891767404	10.542286644778878	LRRC17
GO_Biological_Process_2018	anterior/posterior axis specification (GO:0009948)	1/18	0.1602219575794502	0.8839055670572264	0	0	5.7570523891767404	10.542286644778878	WLS
GO_Biological_Process_2018	prostaglandin biosynthetic process (GO:0001516)	1/18	0.1602219575794502	0.8829510254081365	0	0	5.7570523891767404	10.542286644778878	MGST1
GO_Biological_Process_2018	negative regulation of microtubule depolymerization (GO:0007026)	1/18	0.1602219575794502	0.8819985431800803	0	0	5.7570523891767404	10.542286644778878	STMN2
GO_Biological_Process_2018	regulation of cardiac muscle cell membrane repolarization (GO:0099623)	1/18	0.1602219575794502	0.8810481137154466	0	0	5.7570523891767404	10.542286644778878	CACNA2D1
GO_Biological_Process_2018	tRNA metabolic process (GO:0006399)	1/18	0.1602219575794502	0.8800997303852901	0	0	5.7570523891767404	10.542286644778878	DTD1
GO_Biological_Process_2018	negative regulation of peptidyl-serine phosphorylation (GO:0033137)	1/18	0.1602219575794502	0.8791533865891767	0	0	5.7570523891767404	10.542286644778878	CAV1
GO_Biological_Process_2018	positive regulation of p38MAPK cascade (GO:1900745)	1/18	0.1602219575794502	0.8782090757550316	0	0	5.7570523891767404	10.542286644778878	GADD45G
GO_Biological_Process_2018	phosphatidylglycerol acyl-chain remodeling (GO:0036148)	1/18	0.1602219575794502	0.8772667913389854	0	0	5.7570523891767404	10.542286644778878	PLA2G4A
GO_Biological_Process_2018	blood vessel endothelial cell migration (GO:0043534)	1/18	0.1602219575794502	0.8763265268252245	0	0	5.7570523891767404	10.542286644778878	ID1
GO_Biological_Process_2018	regulation of peptidase activity (GO:0052547)	1/18	0.1602219575794502	0.8753882757258399	0	0	5.7570523891767404	10.542286644778878	CAV1
GO_Biological_Process_2018	cell-substrate adherens junction assembly (GO:0007045)	1/18	0.1602219575794502	0.8744520315806785	0	0	5.7570523891767404	10.542286644778878	ACTN1
GO_Biological_Process_2018	regulation of dendrite extension (GO:1903859)	1/18	0.1602219575794502	0.8735177879571949	0	0	5.7570523891767404	10.542286644778878	SYT4
GO_Biological_Process_2018	positive regulation of morphogenesis of an epithelium (GO:1905332)	1/18	0.1602219575794502	0.8725855384503035	0	0	5.7570523891767404	10.542286644778878	SOX9
GO_Biological_Process_2018	focal adhesion assembly (GO:0048041)	1/18	0.1602219575794502	0.8716552766822329	0	0	5.7570523891767404	10.542286644778878	ACTN1
GO_Biological_Process_2018	negative regulation of calcium-mediated signaling (GO:0050849)	1/18	0.1602219575794502	0.8707269963023796	0	0	5.7570523891767404	10.542286644778878	GSTO1
GO_Biological_Process_2018	neuron development (GO:0048666)	3/144	0.1627357412396693	0.8834473271766303	0	0	2.158894645941278	3.919748733078945	STMN2;STMN3;ASCL1
GO_Biological_Process_2018	negative regulation of phosphorylation (GO:0042326)	2/75	0.16343603223350842	0.8863061344182714	0	0	2.763385146804836	5.00541238096375	CDKN1C;CDKN2D
GO_Biological_Process_2018	gland development (GO:0048732)	2/75	0.16343603223350842	0.8853652574178275	0	0	2.763385146804836	5.00541238096375	CAV1;SOX9
GO_Biological_Process_2018	positive regulation of cytokine production (GO:0001819)	4/220	0.16396832632640446	0.8873068602795777	0	0	1.8841262364578424	3.4066547375721625	ANXA1;SERPINE1;FLOT1;POLR2F
GO_Biological_Process_2018	transforming growth factor beta receptor signaling pathway (GO:0007179)	2/76	0.16684711291038928	0.9019288317602928	0	0	2.7270248159258252	4.883221645591141	KLF10;ID1
GO_Biological_Process_2018	positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition (GO:0051437)	2/76	0.16684711291038928	0.900974409716102	0	0	2.7270248159258252	4.883221645591141	UBE2C;MAD2L1
GO_Biological_Process_2018	response to interleukin-1 (GO:0070555)	2/76	0.16684711291038928	0.9000220054775017	0	0	2.7270248159258252	4.883221645591141	SOX9;SNCA
GO_Biological_Process_2018	skeletal system development (GO:0001501)	3/146	0.1674200511966493	0.902158945360614	0	0	2.1293207466818083	3.8056271160889694	KLF10;SOX9;CD44
GO_Biological_Process_2018	negative regulation of lymphocyte activation (GO:0051250)	1/19	0.1683331039683416	0.9061221830700918	0	0	5.4540496318516505	9.71808290668188	LGALS3
GO_Biological_Process_2018	negative regulation of cell junction assembly (GO:1901889)	1/19	0.1683331039683416	0.9051673651743384	0	0	5.4540496318516505	9.71808290668188	THBS1
GO_Biological_Process_2018	negative regulation of double-strand break repair (GO:2000780)	1/19	0.1683331039683416	0.9042145574215232	0	0	5.4540496318516505	9.71808290668188	HMGA2
GO_Biological_Process_2018	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)	1/19	0.1683331039683416	0.9032637534705016	0	0	5.4540496318516505	9.71808290668188	FTSJ3
GO_Biological_Process_2018	Rac protein signal transduction (GO:0016601)	1/19	0.1683331039683416	0.9023149470067722	0	0	5.4540496318516505	9.71808290668188	NCKAP1
GO_Biological_Process_2018	cellular response to zinc ion (GO:0071294)	1/19	0.1683331039683416	0.9013681317423371	0	0	5.4540496318516505	9.71808290668188	MT3
GO_Biological_Process_2018	endocardial cushion development (GO:0003197)	1/19	0.1683331039683416	0.9004233014155629	0	0	5.4540496318516505	9.71808290668188	SOX9
GO_Biological_Process_2018	folic acid metabolic process (GO:0046655)	1/19	0.1683331039683416	0.8994804497910441	0	0	5.4540496318516505	9.71808290668188	MTHFD2
GO_Biological_Process_2018	positive regulation of immunoglobulin production (GO:0002639)	1/19	0.1683331039683416	0.8985395706594635	0	0	5.4540496318516505	9.71808290668188	TFRC
GO_Biological_Process_2018	calcium ion transport into cytosol (GO:0060402)	1/19	0.1683331039683416	0.8976006578374578	0	0	5.4540496318516505	9.71808290668188	CACNA2D1
GO_Biological_Process_2018	aspartate family amino acid catabolic process (GO:0009068)	1/19	0.1683331039683416	0.8966637051674813	0	0	5.4540496318516505	9.71808290668188	GOT1
GO_Biological_Process_2018	positive regulation of epithelial cell differentiation (GO:0030858)	1/19	0.1683331039683416	0.8957287065176717	0	0	5.4540496318516505	9.71808290668188	SOX9
GO_Biological_Process_2018	positive regulation of transcription regulatory region DNA binding (GO:2000679)	1/19	0.1683331039683416	0.8947956557817157	0	0	5.4540496318516505	9.71808290668188	HMGA2
GO_Biological_Process_2018	response to interferon-beta (GO:0035456)	1/19	0.1683331039683416	0.8938645468787171	0	0	5.4540496318516505	9.71808290668188	IFITM2
GO_Biological_Process_2018	Ras protein signal transduction (GO:0007265)	4/223	0.16955064081151064	0.8993938877974416	0	0	1.8587792467297104	3.2985964003506414	NCKAP1;RAB3A;RHOJ;RHOBTB3
GO_Biological_Process_2018	axonogenesis (GO:0007409)	4/223	0.16955064081151064	0.8984599377581919	0	0	1.8587792467297104	3.2985964003506414	GAP43;RAB3A;FEZ1;S100A6
GO_Biological_Process_2018	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	2/77	0.17027053861224314	0.9013387536704116	0	0	2.6916089092254896	4.765134791121225	CAV1;STUB1
GO_Biological_Process_2018	water-soluble vitamin metabolic process (GO:0006767)	2/77	0.17027053861224314	0.9004047238738621	0	0	2.6916089092254896	4.765134791121225	GSTO1;MTHFD2
GO_Biological_Process_2018	negative regulation of ubiquitin protein ligase activity (GO:1904667)	2/77	0.17027053861224314	0.899472627886415	0	0	2.6916089092254896	4.765134791121225	UBE2C;MAD2L1
GO_Biological_Process_2018	negative regulation of canonical Wnt signaling pathway (GO:0090090)	3/148	0.17214366363943012	0.9084272136008396	0	0	2.100546141996919	3.6957552802436715	RUVBL2;CAV1;SOX9
GO_Biological_Process_2018	positive regulation of apoptotic process (GO:0043065)	5/307	0.17629165315085987	0.9293556880463202	0	0	1.6877352280974163	2.92925948132069	MLLT11;TNFRSF12A;HMGA2;SNCA;GADD45G
GO_Biological_Process_2018	vacuolar acidification (GO:0007035)	1/20	0.17636630948107504	0.9287897598368688	0	0	5.181347150259066	8.990632865215241	ATP6V0E2
GO_Biological_Process_2018	positive regulation of interleukin-2 production (GO:0032743)	1/20	0.17636630948107504	0.927832244620542	0	0	5.181347150259066	8.990632865215241	ANXA1
GO_Biological_Process_2018	regulation of vacuole organization (GO:0044088)	1/20	0.17636630948107504	0.926876701629172	0	0	5.181347150259066	8.990632865215241	ANXA2
GO_Biological_Process_2018	mesoderm formation (GO:0001707)	1/20	0.17636630948107504	0.9259231247756441	0	0	5.181347150259066	8.990632865215241	HMGA2
GO_Biological_Process_2018	hydrogen peroxide metabolic process (GO:0042743)	1/20	0.17636630948107504	0.9249715079978684	0	0	5.181347150259066	8.990632865215241	GPX1
GO_Biological_Process_2018	wound healing, spreading of cells (GO:0044319)	1/20	0.17636630948107504	0.9240218452586508	0	0	5.181347150259066	8.990632865215241	CD44
GO_Biological_Process_2018	negative regulation of ion transport (GO:0043271)	1/20	0.17636630948107504	0.9230741305455649	0	0	5.181347150259066	8.990632865215241	SNCA
GO_Biological_Process_2018	embryonic digestive tract development (GO:0048566)	1/20	0.17636630948107504	0.9221283578708256	0	0	5.181347150259066	8.990632865215241	ID2
GO_Biological_Process_2018	regulation of cholesterol transport (GO:0032374)	1/20	0.17636630948107504	0.9211845212711628	0	0	5.181347150259066	8.990632865215241	TSPO
GO_Biological_Process_2018	purine nucleotide metabolic process (GO:0006163)	1/20	0.17636630948107504	0.9202426148076952	0	0	5.181347150259066	8.990632865215241	GPX1
GO_Biological_Process_2018	regulation of calcium ion transmembrane transport (GO:1903169)	1/20	0.17636630948107504	0.919302632565808	0	0	5.181347150259066	8.990632865215241	CACNA2D1
GO_Biological_Process_2018	dopamine metabolic process (GO:0042417)	1/20	0.17636630948107504	0.9183645686550264	0	0	5.181347150259066	8.990632865215241	SNCA
GO_Biological_Process_2018	regulation of anoikis (GO:2000209)	1/20	0.17636630948107504	0.9174284172088948	0	0	5.181347150259066	8.990632865215241	CAV1
GO_Biological_Process_2018	regulation of cell development (GO:0060284)	1/20	0.17636630948107504	0.9164941723848532	0	0	5.181347150259066	8.990632865215241	ASCL1
GO_Biological_Process_2018	glial cell development (GO:0021782)	1/20	0.17636630948107504	0.915561828364116	0	0	5.181347150259066	8.990632865215241	MT3
GO_Biological_Process_2018	covalent chromatin modification (GO:0016569)	1/20	0.17636630948107504	0.9146313793515508	0	0	5.181347150259066	8.990632865215241	MT3
GO_Biological_Process_2018	inactivation of MAPK activity (GO:0000188)	1/20	0.17636630948107504	0.9137028195755592	0	0	5.181347150259066	8.990632865215241	CAV1
GO_Biological_Process_2018	cellular response to estradiol stimulus (GO:0071392)	1/20	0.17636630948107504	0.9127761432879572	0	0	5.181347150259066	8.990632865215241	RUVBL2
GO_Biological_Process_2018	cellular response to steroid hormone stimulus (GO:0071383)	1/20	0.17636630948107504	0.911851344763856	0	0	5.181347150259066	8.990632865215241	TFPI
GO_Biological_Process_2018	entrainment of circadian clock by photoperiod (GO:0043153)	1/20	0.17636630948107504	0.9109284183015444	0	0	5.181347150259066	8.990632865215241	ID2
GO_Biological_Process_2018	mitochondrial RNA metabolic process (GO:0000959)	1/20	0.17636630948107504	0.9100073582223721	0	0	5.181347150259066	8.990632865215241	MRPL12
GO_Biological_Process_2018	negative regulation of cell differentiation (GO:0045596)	3/150	0.17690511148428226	0.9118654382871638	0	0	2.0725388601036268	3.589931157444235	JAG1;CAV1;SOX9
GO_Biological_Process_2018	anaphase-promoting complex-dependent catabolic process (GO:0031145)	2/79	0.17715222721991605	0.9122177754825744	0	0	2.623466911523578	4.540554535950654	UBE2C;MAD2L1
GO_Biological_Process_2018	steroid biosynthetic process (GO:0006694)	2/79	0.17715222721991605	0.9112982011121284	0	0	2.623466911523578	4.540554535950654	PMVK;TSPO
GO_Biological_Process_2018	response to calcium ion (GO:0051592)	2/79	0.17715222721991605	0.910380478855218	0	0	2.623466911523578	4.540554535950654	CAV1;THBS1
GO_Biological_Process_2018	regulation of cell proliferation (GO:0042127)	10/740	0.17937925079451394	0.92089770302254	0	0	1.4003640946646128	2.4061797996637773	KLF10;CDKN2D;EIF5A;JAG1;BIRC5;SOX9;EMP3;TIMP1;SGK1;THBS1
GO_Biological_Process_2018	ERBB signaling pathway (GO:0038127)	2/80	0.1806094145149352	0.9262812485122756	0	0	2.5906735751295336	4.433726710520291	STUB1;SOX9
GO_Biological_Process_2018	regulation of hydrolase activity (GO:0051336)	2/80	0.1806094145149352	0.9253512472587492	0	0	2.5906735751295336	4.433726710520291	CAV1;STMN3
GO_Biological_Process_2018	regulation of protein serine/threonine kinase activity (GO:0071900)	2/80	0.1806094145149352	0.924423111604528	0	0	2.5906735751295336	4.433726710520291	CDKN2D;SNCA
GO_Biological_Process_2018	cellular response to hormone stimulus (GO:0032870)	2/80	0.1806094145149352	0.9234968359415976	0	0	2.5906735751295336	4.433726710520291	CAV1;TFPI
GO_Biological_Process_2018	negative regulation of MAPK cascade (GO:0043409)	2/80	0.1806094145149352	0.9225724146843988	0	0	2.5906735751295336	4.433726710520291	UCHL1;CAV1
GO_Biological_Process_2018	protein stabilization (GO:0050821)	3/152	0.18170293555450745	0.9272300801346516	0	0	2.0452686119443686	3.4879645779778325	FLOT1;MT3;CRYAB
GO_Biological_Process_2018	BMP signaling pathway (GO:0030509)	2/81	0.18407679539647173	0.9384054814267684	0	0	2.5586899507452183	4.33033260963618	ZCCHC12;ZCCHC18
GO_Biological_Process_2018	negative regulation of cell death (GO:0060548)	2/81	0.18407679539647173	0.9374689490101747	0	0	2.5586899507452183	4.33033260963618	MT3;SNCA
GO_Biological_Process_2018	hyaluronan metabolic process (GO:0030212)	1/21	0.18432231918325367	0.9377834444587672	0	0	4.934616333580063	8.344778283638513	CD44
GO_Biological_Process_2018	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522)	1/21	0.18432231918325367	0.9368493972033304	0	0	4.934616333580063	8.344778283638513	MT3
GO_Biological_Process_2018	positive regulation of leukocyte cell-cell adhesion (GO:1903039)	1/21	0.18432231918325367	0.9359172087484016	0	0	4.934616333580063	8.344778283638513	CD44
GO_Biological_Process_2018	regulation of ruffle assembly (GO:1900027)	1/21	0.18432231918325367	0.9349868735508384	0	0	4.934616333580063	8.344778283638513	CAV1
GO_Biological_Process_2018	cortical actin cytoskeleton organization (GO:0030866)	1/21	0.18432231918325367	0.9340583860895171	0	0	4.934616333580063	8.344778283638513	NCKAP1
GO_Biological_Process_2018	energy reserve metabolic process (GO:0006112)	1/21	0.18432231918325367	0.9331317408652218	0	0	4.934616333580063	8.344778283638513	MT3
GO_Biological_Process_2018	regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882)	1/21	0.18432231918325367	0.9322069324005388	0	0	4.934616333580063	8.344778283638513	GSTO1
GO_Biological_Process_2018	sterol transport (GO:0015918)	1/21	0.18432231918325367	0.9312839552397459	0	0	4.934616333580063	8.344778283638513	CAV1
GO_Biological_Process_2018	mesoderm development (GO:0007498)	1/21	0.18432231918325367	0.9303628039487076	0	0	4.934616333580063	8.344778283638513	MEST
GO_Biological_Process_2018	ventricular cardiac muscle tissue development (GO:0003229)	1/21	0.18432231918325367	0.9294434731147664	0	0	4.934616333580063	8.344778283638513	TPM1
